name,tokenId
bayc0000,90168592204749079286043293221970218102275244576787848616952304386498378077897
bayc0001,40848846158293736519118376620308646560472806121111415695028871633855704760335
bayc0002,104481610151665603740379121591900747498079095490675336125245727711606119997683
bayc0003,102580193930229209291883052389490728310725618331906571664169967606259590539405
bayc0004,114828807901867991650390715222371282819457741253495631233603535689931534647020
bayc0005,31646261402529804756908439576760601705860976402414232688549351183623025682721
bayc0006,24148987444227128036890053337273214430374444062269946306906509277488903323956
bayc0007,27198166963213302641727204239134362760331284869000681096724859429778693879565
bayc0008,26300059576020833086910968466914726178014006528570132583651933232648082426380
bayc0009,18258261550634123127803772983584072634562148093733925997746158262769282631246
bayc0010,27674731056713253323986017965724559644370458283198995511091854283493318952440
bayc0011,9489750840695669428529180328440793552707946733613950404581763355156529291830
bayc0012,56903483028282801968617706246051983153581881737595381334672717062376829811709
bayc0013,97732152652577158891329947543191390811921316784203043279679047332866206200514
bayc0014,13063737170873627643807670238523254394690012282433368358292917233874260277702
bayc0015,101484682867074501337674340122039365524766071932462482516670239651870199066947
bayc0016,21066860028763621857975097876810522271223695188531005426387193343375827668418
bayc0017,44100287242359820559876047041638660240612311299815117370557250492748033370222
bayc0018,54089426084033046531814174402483186463629616185299873187706780397931479690624
bayc0019,67445628376236854253105006038512300298893830318915059086237558640858291988963
bayc0020,64187841449180238565862885188665809694469675478898668782948730644665503893957
bayc0021,90539830004033183732598474465868427878911498957382699576763526906416605962028
bayc0022,3060681532512595959795976871826524991164493792582109120026498048465662849474
bayc0023,99175844780478491822174405639369978461584689084499881166104259348368612583179
bayc0024,27784521198548273518536771477470213264031519728073331294233209673888566983299
bayc0025,113422186135432917573114945276431254187913888267476620805556165528547440609263
bayc0026,69313357316722000678001278078204059031568701251132063405613942109496806190793
bayc0027,54342078536672450810372099231170836101518071667712593487890375065133223902484
bayc0028,24139238423805866288235116064550214442567967871104192649201619993184279906639
bayc0029,84229064363096573316313867436873331816000801370889225724744477772069802273832
bayc0030,46547057781888881519795594858478609131323725841274095282974261000102159138198
bayc0031,33369874373402727348896715205004375094260656232488128519304800836997810924417
bayc0032,107985296794422787078497185836868692546465003381371774453231858952059675582445
bayc0033,78720117739001665645977230943771250321147164670275762879905676044296970023176
bayc0034,97524543202195024434185723463511066114731487849719161635075541712785711643468
bayc0035,12828541695428358793859652123303678863372204809307582054461389422480468878974
bayc0036,2540048547567728761966002062166493912927189413067789322144700186463278156401
bayc0037,90063982846238940032727430330294216574937865586009552664529259892925805489316
bayc0038,77286833524989002889972003434100569707047790729213590282307827050235345021448
bayc0039,66025490304077835159491959248180482525440898706266358074449699215014905364449
bayc0040,84390700446764758524969779382491850651782977515475707976855264456651310350921
bayc0041,15365054635681248648638669886493084695582957116261107301574495653211365934142
bayc0042,37738434849356961759728948696582910422094790115655670172787469427437364612068
bayc0043,2077271426921891132301763157287816008415790168354956051694213006491640926988
bayc0044,72935826429450521136557325340265712217800984208574459065208443919009894442335
bayc0045,112527664775501582788069312953712925950120586500936290944728320989129174691200
bayc0046,8882620167702168232860390156824614719258430003651313300578210199265873135263
bayc0047,33199423127078440171982561356478548971283145009482670731158066848892749914517
bayc0048,100656350676141076446673739589697880821446085543880863475405856094980552241193
bayc0049,14305919859912961128479046998989054251847072658112342117184355612160336282958
bayc0050,53535313182946214367383719036903572725874365368656572527012563402806181996433
bayc0051,4274015455235968487704293506397420425667918123854171977913051642620693980792
bayc0052,84653255465132600024711521928216810022948027310518337060840038089765937537189
bayc0053,7931948565874634040773280259156333360666442384238037469935110212375196655631
bayc0054,61731684270237153149936333132864769100456168320595066202112237514419116595954
bayc0055,102900609645598564039138527098895017619902304534176351316630779196745907776919
bayc0056,39982212597489193588264544957005051942988419295321466784794338210478596127956
bayc0057,96238211284946162586211211879086722285221536536133628891797158453245916502047
bayc0058,17881456248000751413399001545776472112782978501654932096010162643738768997271
bayc0059,75318124212722514544542821665147828319119876380362875949626626719438323121369
bayc0060,9009218854432381485436690526730862187955747916389899557501726884031918665211
bayc0061,36850842020932990913431176646480283616776412261466949325931369845374070856987
bayc0062,7575905323059403906289942689008853035672561779016323718778888796535311117040
bayc0063,40075923786655972754777181811846208847266334318516377045044082317419259158294
bayc0064,106724621125906071170439645067584997057341445825974934303374745104995205144255
bayc0065,75993565363587346121960895068890608050090058042710996212338029280790970958024
bayc0066,9666996612536020716127457012742401911828861859326842321425262253298867686513
bayc0067,95653507048087734859589575163686993353441424585062470499502459700903517998628
bayc0068,114552878183593324809850504797012216249254534646467240038496172091556821087407
bayc0069,112620495360815049195299054002644325638846271797167417298953295847182517786444
bayc0070,14678984075111142250757559850228481957098452926016637897582442941914711350845
bayc0071,65107572886526084918629543948417071555683092102605205943275391578925232519772
bayc0072,61456309293587718161066934554411843447430255089122427590382705574249146387834
bayc0073,40960449333136244371040371917404448015512294556720385862575337930355001324925
bayc0074,83819304493928843170500998748278535008916474431726413295193593615520139383507
bayc0075,104195254028402308496799043981238461218107702875416502633055828652570870859304
bayc0076,66044020992432213542358041715547593612101148072375214169049571952404247014676
bayc0077,64238338363069220185610495786708346744217905251979678223378754456468611298176
bayc0078,7710173473857450788264665260608506382276359352543108232734257161194591919149
bayc0079,80290998662433803228901326889167984842552226212745320226356717916069662854755
bayc0080,56325750191332028912323822681571852664401470152221416031121716060480024724012
bayc0081,31062781712963059796117669245007383107137078106798265293135615790334471903220
bayc0082,78174597526088820892448443369252417193317222703638105107137999773979607152246
bayc0083,13270252128049207511469531530121548336552626169025969617461365958055802865060
bayc0084,73300925991019101801455260061534903831259612794539801299506361185194795137629
bayc0085,107247782651886526033449952580474376143609577626566873358055668656289550497535
bayc0086,58807475896986644440262697218610406519650820321699402806085937667376652207649
bayc0087,11928927118416112671988254346161002638541022618277059547888387554372544433723
bayc0088,21606091537388347183759383085277664787448200369823028924601105076586354279365
bayc0089,51263130571603251192207163625231093506318899461864998012630720432801385006066
bayc0090,103782983848258501398887777236017148529506912025445454246051616973553182989237
bayc0091,49267732587486821883346189730481226420789580555876995819000491954016638518315
bayc0092,32876353221028098007857721138433691260756728811338920037499394730773744731606
bayc0093,52189413195313835095027125860324388521868192624440367092038868660234360062917
bayc0094,113415858699010411386972629824186735167246064093685240705827820560834908293578
bayc0095,12049918611912710740403132528514858919026173702660252755784522934360323961090
bayc0096,4455902242367756601460755206387795675155255641755404676464518293157224712451
bayc0097,107287161896760505976067411743715045586159473021219949061951340035986953469346
bayc0098,20215692389545770855723236717171318767032712974131443152320613360130774710709
bayc0099,94310890873572581303499727640675609977905685996759017579717223106346385889581
bayc0100,102239687459506429692580667094198092793728329579298291940045234314894906358275
bayc0101,57704323205331612623096756308412988265191825562290932366931396028753146181018
bayc0102,98447486350155787094126386767511980026866569023530167572674732282838298067274
bayc0103,31546092988352793219932740473982183092282728683130376021685061609305646453591
bayc0104,67030022431910974032205980041686959133219724179186591267817684584979537574393
bayc0105,69945182334141132110371870189971439901059720218861134416374814333282674824033
bayc0106,78413740418798141746390122627889216214224582402847399204989968530367548612233
bayc0107,32567620327492547013389036784728784143579638149287940948491916804880958986739
bayc0108,90130322991856665536394870333915575998559870481184297124798588955419255982930
bayc0109,73510336865832127670237569430936728591558303875645696472233952897251407556948
bayc0110,54317650887903436843711733309567477477100358241919870076582176799608928960466
bayc0111,114489493276880772766457120143572688428841026096922503788691833182380339042793
bayc0112,62966545090179170374041720678085943861026713830634939686939226354106621884852
bayc0113,79356835568230896747560625069268695786626557098206012991708850190264734036451
bayc0114,50888277845334551253194978316965999671562626180661082406650206098497575751521
bayc0115,109271418695960825144320853258615676882771130190224908335888372252174795707716
bayc0116,31480771181869565527187859022548726330350044854281791624037630389713848476592
bayc0117,3448057081782987445199003478233725127021199516721888419976579632940623930705
bayc0118,23771823348865038871991124458218891274311190102603652365808492712613458839332
bayc0119,30405463252477646338063833142011554834311578349731145216601390708302866664058
bayc0120,76432556373458694883416286233928780325776507222322880004236657760476651922240
bayc0121,24484102051806832201804675941747650291734900364989674499687161224094482482497
bayc0122,13944834805722650326630057246329517801715860400896855186661114935911335814078
bayc0123,90312810635934824529101845577151222970516182005685694302641038687776510656490
bayc0124,97119937987666211908006466312277504591127727496838457796649138704479629881305
bayc0125,60872478610795159651469694391477682246099385634999963984853036337075603359480
bayc0126,41176646556586350551525410915364125393409168919311371866732448275559426273094
bayc0127,17580390477646194625129997597018296488604394619202600584577273369454080443002
bayc0128,41753452593843648460648483670062922458698368189040713280322194763298754160952
bayc0129,16978486452971176305607194783946393515763571749156955504224653658028271182276
bayc0130,59665587819642419309218438485372659761870183141240202976578981493961312282525
bayc0131,16322002171915572666472615609903928998493221400707598805360606130812905474719
bayc0132,64026352250347475707403876075758771106342476357003150282678955919247846600952
bayc0133,5585014178004007916977634642510378257042510888271633434136906205497159068871
bayc0134,113623070803359858623945870116757266000695828646038398231212267865979611448789
bayc0135,86582041184688640502951146742718019943947719247376088394141322162413722435488
bayc0136,17422586712485594631047776977631265435268365378242186648672931979617157343524
bayc0137,91728890324520267674404142525351965257602723841046434731416338119014056975255
bayc0138,3180524952724262906372503932963706889006010894903469536770134398385087211398
bayc0139,107443658361888363079082502429718211075012475943639341628439061366324653647613
bayc0140,84291498961023942442586178371312473604267220787013780494712021324328594705436
bayc0141,48008398646689690259816898347131737583498123405322869449234622671771062502834
bayc0142,23310120479733386839376657512045177609366210425423918167410962128239183017341
bayc0143,106944844923694254630487927179430531906650933572166831928636266140583656295041
bayc0144,57820305370550633084973207413443805145848696313172565044056834244603665718478
bayc0145,26190777511701469254361245043890076678347047751797026275668303330630902421827
bayc0146,72015079443983860922056894294284343525067500545337983417218699458835004918821
bayc0147,67530617451914746327752099263758565466775257927776451570159134527806985249867
bayc0148,19179679540321139034754972863791982474816826649606309721442940447826499501779
bayc0149,55140509485039258615412666169609847361395523270472473382910610761321678988796
bayc0150,20670193666538715974022399853682013699384036216018495994004371952928678877511
